credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.0988,483.16,12.4292162,4.95,757,4638.041667,13020,25.4,1,0,0,0
0,all_other,0.1357,169.85,10.6214249,18.53,712,4993.958333,2575,7.9,7,0,0,0
1,credit_card,0.1267,737.78,11.40756495,13.04,697,5100.0,22738,30.8,0,1,0,0
0,all_other,0.0933,131.01,9.680344001,2.7,702,391.0,355,59.2,0,0,0,0
1,all_other,0.1103,98.26,10.30895266,14.56,682,5189.958333,8572,84.0,1,0,1,0
1,debt_consolidation,0.1062,651.2,10.27505111,12.58,762,4110.0,6011,33.4,0,0,0,0
1,home_improvement,0.0774,312.19,11.12726298,1.71,802,7440.041667,6077,24.6,0,0,0,0
1,debt_consolidation,0.1322,338.01,10.46310334,8.09,687,1830.0,8907,61.9,0,0,0,0
0,small_business,0.1078,815.87,11.36210258,0.75,717,3181.041667,2718,19.3,8,1,0,0
1,debt_consolidation,0.1531,844.28,11.00209984,19.88,682,4823.041667,31756,79.6,2,0,0,0
1,all_other,0.1183,530.15,10.59663473,9.6,732,9840.0,9082,35.1,2,2,0,0
0,credit_card,0.1505,333.04,11.28978191,24.27,667,4320.0,121352,94.2,0,0,0,0
1,all_other,0.1442,192.55,10.38899537,6.09,672,2279.958333,3805,48.8,2,0,0,0
1,all_other,0.1537,501.79,10.70772878,12.59,722,6840.0,19887,99.4,0,0,0,0
1,debt_consolidation,0.1253,401.6,10.91508846,15.4,702,3540.0,18700,69.3,1,0,0,0
1,debt_consolidation,0.1392,512.06,11.15625052,22.34,682,5039.958333,7705,39.9,2,1,0,0
1,debt_consolidation,0.0963,417.23,11.02353512,8.03,747,4562.958333,8454,27.0,2,0,0,0
1,debt_consolidation,0.1292,168.28,9.825093485,9.41,662,11039.95833,4652,89.5,1,1,0,0
1,debt_consolidation,0.1218,532.8,10.69194491,17.4,717,6390.0,17070,24.7,0,0,0,0
1,all_other,0.08,172.35,11.30220443,9.87,782,5730.0,4590,14.7,0,0,0,0
1,all_other,0.1311,168.73,10.26813067,20.04,702,2070.041667,438,17.5,0,0,0,0
0,all_other,0.133,67.68,9.887358171,23.6,677,1560.041667,480,96.0,5,0,0,0
1,debt_consolidation,0.1221,45.81,11.00209984,21.09,692,3780.041667,1361,11.1,1,0,1,0
1,major_purchase,0.1379,51.12,10.87812266,9.51,662,4949.958333,22189,83.7,3,0,0,0
1,debt_consolidation,0.1537,174.24,10.53049493,22.92,662,4079.958333,7566,47.3,1,1,0,0
1,all_other,0.0932,223.63,11.184421400000002,18.5,742,6569.958333,41059,51.0,0,0,0,0
1,small_business,0.0963,288.85,11.42954386,15.85,732,4589.958333,27458,63.4,0,0,0,0
1,debt_consolidation,0.1304,674.27,10.87812266,8.87,692,4380.0,5432,50.8,0,0,0,0
1,debt_consolidation,0.1565,874.66,11.51292546,14.02,692,4559.958333,24594,64.3,0,0,0,0
1,credit_card,0.1357,203.82,11.31447453,19.93,697,6930.0,52116,95.3,0,0,0,0
1,debt_consolidation,0.1347,542.77,11.05980255,24.09,697,4469.958333,21180,81.5,0,0,0,0
1,all_other,0.0788,469.21,11.33857208,3.41,807,7410.041667,36048,61.1,1,0,0,0
1,home_improvement,0.0894,190.63,10.39083982,11.24,732,3720.0,3619,10.6,1,0,1,0
1,debt_consolidation,0.1284,242.05,10.81985828,13.17,702,10259.95833,19434,43.2,2,0,0,0
1,home_improvement,0.1221,399.78,11.01856357,18.89,707,4109.958333,17710,60.7,1,0,0,0
1,debt_consolidation,0.1411,405.62,10.78931908,20.96,682,3659.958333,15677,49.9,3,0,0,0
0,all_other,0.1172,529.3,11.22524339,1.06,692,5480.0,821,6.1,4,2,0,0
0,all_other,0.1355,61.13,10.95080655,11.22,652,4919.958333,4334,98.5,4,0,0,0
1,debt_consolidation,0.1114,524.86,11.2835123,6.51,747,7020.041667,14914,56.1,1,0,0,0
1,credit_card,0.1322,608.42,11.77528973,16.99,702,6540.0,33756,82.3,0,0,0,0
1,all_other,0.1379,286.24,11.40756495,15.05,682,4980.041667,26295,70.3,0,1,0,0
1,debt_consolidation,0.1218,466.2,10.93310697,6.36,732,3660.0,13719,47.6,2,0,0,0
1,debt_consolidation,0.1183,563.28,10.91508846,12.7,737,2250.0,3644,52.1,1,0,0,0
1,debt_consolidation,0.0859,267.11,10.645424900000002,17.37,752,4410.0,8493,58.7,1,0,0,0
1,all_other,0.1183,41.42,10.29214554,21.4,697,4110.0,11339,78.7,0,0,0,0
1,credit_card,0.0894,397.15,10.34174248,14.94,762,6149.958333,16495,30.9,1,0,0,0
1,educational,0.1218,666.0,11.96527416,8.95,727,7157.958333,31340,61.3,3,0,0,0
1,home_improvement,0.1322,270.41,11.26446411,14.66,682,3960.0,2135,41.9,2,0,0,0
1,credit_card,0.1316,108.07,11.05089001,12.06,697,3509.958333,10678,97.1,0,0,0,0
1,debt_consolidation,0.1218,372.96,10.49127422,11.1,707,6449.958333,17715,79.0,0,0,0,0
0,credit_card,0.1222,249.9,11.09741002,12.11,677,5070.0,5319,106.4,0,0,0,0
1,small_business,0.08,313.37,11.65268741,12.0,777,5941.0,90335,53.5,3,0,0,0
1,credit_card,0.1253,60.24,10.23995979,15.21,677,2700.0,4293,66.0,2,0,0,0
1,debt_consolidation,0.1496,866.16,11.04132055,18.5,702,2760.041667,16641,44.6,2,0,0,0
1,debt_consolidation,0.1565,848.42,11.56171563,1.1,702,4381.0,2883,31.0,0,0,0,0
1,debt_consolidation,0.1158,330.14,11.03488966,24.62,727,9091.0,22607,57.4,0,0,0,0
1,small_business,0.1099,818.38,10.79957558,17.88,737,7680.0,5947,14.0,1,0,0,0
1,debt_consolidation,0.1357,169.85,10.03451581,10.95,677,2370.041667,1559,45.9,1,1,0,0
0,debt_consolidation,0.1284,251.3,9.952277717,16.17,702,2760.0,27216,58.5,0,0,0,0
1,all_other,0.1095,32.72,10.37967204,15.43,717,3899.958333,0,0.0,0,0,0,0
1,educational,0.1531,217.6,9.862665558,15.13,662,8490.041667,4815,94.4,0,1,0,0
1,debt_consolidation,0.0963,288.85,10.68051622,8.77,737,3210.0,15228,60.4,1,0,0,0
1,credit_card,0.1096,261.76,10.83958091,12.28,697,2550.0,5329,29.4,2,1,0,0
1,all_other,0.0963,481.42,11.66992921,4.24,797,4560.041667,5491,10.6,0,0,0,0
1,home_improvement,0.0788,312.81,10.30895266,4.84,772,5040.041667,9239,46.7,0,0,0,0
1,all_other,0.1148,181.33,9.574983486,12.08,707,3280.0,5282,30.0,3,0,0,0
1,debt_consolidation,0.1172,496.22,11.09741002,2.42,682,6329.041667,0,0.0,1,0,0,0
1,debt_consolidation,0.1635,706.59,11.51288546,20.93,677,4863.0,22739,59.5,0,0,0,0
1,debt_consolidation,0.1379,340.76,10.51867319,18.16,682,6659.958333,17473,47.9,0,0,0,0
0,all_other,0.1407,34.21,10.1266311,16.27,642,567.0416667000001,0,85.0,0,0,0,0
1,debt_consolidation,0.16,878.94,11.48246626,15.06,697,6149.958333,62551,90.1,0,0,0,0
1,home_improvement,0.0832,125.94,11.10465643,0.0,767,4740.0,1401,1.9,1,0,0,0
1,debt_consolidation,0.1442,687.66,11.184421400000002,23.25,697,6659.958333,18789,52.0,3,0,0,0
1,all_other,0.1284,90.77,10.29809392,16.09,707,1830.0,828,92.0,3,0,0,0
1,major_purchase,0.1322,169.01,10.49127422,9.37,692,2769.958333,2481,50.6,1,2,0,0
1,credit_card,0.0751,342.21,10.58405595,8.87,757,4290.041667,11157,45.0,0,0,0,0
1,debt_consolidation,0.1253,836.66,11.33857208,13.63,732,6275.041667,25036,45.4,3,0,0,0
1,all_other,0.1221,666.3,10.84933709,3.1,782,2850.0,99,0.4,0,0,0,0
1,credit_card,0.0859,316.11,11.49799455,4.46,757,5282.041667,37334,55.4,0,0,0,0
1,debt_consolidation,0.1025,466.35,11.22524339,5.54,722,4472.0,10387,59.7,0,0,0,0
1,debt_consolidation,0.1284,242.05,10.37361617,19.16,702,1890.0,6136,42.9,0,0,0,0
1,debt_consolidation,0.08,441.84,11.05089001,10.82,717,3210.0,10513,32.0,1,0,0,0
0,all_other,0.0832,56.68,10.73639668,0.65,732,809.9583332999999,309,9.1,1,0,0,0
1,home_improvement,0.1148,692.34,12.10071213,1.98,792,4203.041667,682,3.3,1,0,0,0
1,all_other,0.0751,155.55,10.08580911,3.6,787,4800.0,1574,10.2,1,0,0,0
0,debt_consolidation,0.1425,343.0,10.52406404,17.55,657,2850.0,6370,87.3,2,0,0,0
1,debt_consolidation,0.1399,340.88,11.11274636,4.15,662,3960.0,11574,75.6,1,0,0,0
1,all_other,0.1189,119.4,10.858999,15.02,697,2460.0,4689,47.4,3,0,0,0
0,debt_consolidation,0.1531,208.9,10.71441777,21.95,677,4770.0,11760,95.6,4,0,0,0
1,educational,0.1189,39.8,9.472704636,24.09,707,1387.0,772,25.7,0,0,0,0
1,all_other,0.0788,544.28,11.98292909,8.12,772,7710.0,8062,8.1,1,0,0,0
1,debt_consolidation,0.1284,470.66,11.88448902,8.88,717,1110.0,2424,15.6,1,0,0,0
1,credit_card,0.1253,301.2,10.81977828,15.41,727,1590.041667,6183,31.5,1,0,0,0
1,debt_consolidation,0.1474,189.96,10.30895266,16.04,677,1590.041667,2640,80.0,0,0,0,0
1,debt_consolidation,0.0788,281.53,10.77895629,10.22,737,4200.041667,9874,54.9,1,0,0,0
1,home_improvement,0.0863,173.17,11.1124479,10.33,727,5189.958333,2410,4.4,1,1,0,0
1,debt_consolidation,0.1704,651.06,10.60905725,14.96,662,2430.041667,14248,44.9,1,1,0,0
1,home_improvement,0.08,203.69,11.72800459,8.79,752,7439.958333,7828,13.2,3,0,0,0
0,debt_consolidation,0.1608,624.74,11.15625052,29.16,707,5219.041667,4863,18.1,1,0,1,0
1,credit_card,0.1183,497.01,11.08214255,13.79,722,4710.0,9941,45.4,0,0,0,0
1,home_improvement,0.0894,301.83,11.69274389,2.84,747,6330.0,84712,57.7,1,0,0,0
1,debt_consolidation,0.1189,643.39,11.57115664,15.44,727,7680.0,61595,51.6,0,0,0,0
1,debt_consolidation,0.1183,281.64,11.33857208,13.63,727,5550.041667,44643,90.0,1,0,0,0
1,debt_consolidation,0.0894,190.63,11.00209984,23.18,732,3539.958333,22323,29.0,0,0,0,0
1,all_other,0.08,188.02,11.2515607,6.51,767,7799.958333,20991,47.0,2,0,0,0
1,major_purchase,0.0774,124.88,10.25765937,17.64,767,5610.041667,611,6.9,1,0,0,0
1,educational,0.1253,602.4,11.58988651,11.67,727,8220.0,14191,61.2,1,0,0,0
1,debt_consolidation,0.1197,70.55,11.08214255,14.95,682,3120.0,45028,95.2,1,0,0,0
1,debt_consolidation,0.1496,190.55,10.858999,18.74,662,4080.0,10655,58.2,2,0,0,0
1,all_other,0.1322,169.01,10.58405595,1.12,682,3990.0,1536,15.8,1,0,0,0
1,debt_consolidation,0.1533,383.12,11.15625052,24.12,672,5370.041667,18107,68.8,2,0,0,0
1,debt_consolidation,0.0774,156.1,9.61580548,15.6,757,6870.0,11602,37.9,2,0,0,0
0,debt_consolidation,0.1691,154.9,10.37349118,27.15,652,3450.041667,2012,100.6,0,0,0,0
1,major_purchase,0.1134,296.1,11.51292546,1.2,682,5130.0,4000,80.0,3,0,0,0
1,all_other,0.1096,75.26,10.40426284,8.0,687,3630.0,1857,33.8,0,0,0,0
1,debt_consolidation,0.0774,206.05,14.12446477,0.62,782,4709.958333,20,0.1,2,0,0,0
1,debt_consolidation,0.1632,247.2,10.91508846,3.99,662,2189.958333,4747,93.1,1,1,0,0
1,debt_consolidation,0.0788,359.73,11.00209984,4.96,752,5704.041667,12564,39.3,0,0,0,0
1,debt_consolidation,0.1357,67.94,11.51288546,14.04,687,6539.958333,44489,97.6,1,0,0,0
1,debt_consolidation,0.1218,399.6,11.15625052,7.41,712,4112.0,14610,29.3,0,0,0,0
1,credit_card,0.1348,61.07,13.142166,1.3,667,1869.0,10201,65.0,0,0,0,0
1,all_other,0.1253,240.96,10.90778916,9.12,702,3240.0,1050,44.5,2,0,0,0
1,home_improvement,0.0774,156.1,10.62132735,17.68,752,3390.0,1757,9.3,1,0,0,0
0,small_business,0.1407,855.3,12.04355372,20.2,687,5774.0,216959,45.4,4,0,0,0
1,debt_consolidation,0.1287,840.83,11.96718074,16.42,717,7200.041667,47643,82.6,1,0,0,0
0,all_other,0.1261,33.51,11.08214255,0.85,657,540.0,1496,71.2,1,0,0,0
1,small_business,0.1557,698.91,10.79957558,12.39,672,4830.0,13335,39.8,1,1,0,0
1,debt_consolidation,0.0894,285.95,10.83486392,21.49,737,2910.0,2695,38.5,1,0,0,0
1,major_purchase,0.0894,317.72,10.87804719,13.09,737,2280.041667,3706,11.2,1,0,0,0
1,major_purchase,0.0932,223.63,10.1266311,12.82,737,1920.041667,2944,22.5,0,0,0,0
1,all_other,0.1316,236.4,10.50506754,22.32,702,4859.958333,15394,95.8,1,0,0,0
1,all_other,0.074,62.12,11.28978191,3.92,752,6660.0,13482,48.1,0,0,0,0
0,all_other,0.1343,162.73,11.12726298,12.11,647,5489.0,8174,76.7,12,0,1,0
1,debt_consolidation,0.0907,152.8,10.77895629,14.6,742,7350.041667,8900,49.2,0,0,0,0
1,all_other,0.1496,207.87,10.49127422,13.8,687,1319.958333,2439,78.7,3,0,0,0
1,all_other,0.0859,316.11,12.20607265,0.26,797,7050.0,3313,2.5,0,0,0,0
0,credit_card,0.179,216.6,10.81977828,6.6,677,900.0,3433,79.8,1,0,0,0
1,small_business,0.0788,50.05,10.727663,7.74,717,3519.041667,10684,26.3,0,0,0,0
1,credit_card,0.0996,38.7,10.37349118,1.13,677,1920.0,613,76.6,2,0,0,0
1,educational,0.1114,164.02,10.30895266,10.32,732,1530.0,2350,7.9,1,0,0,0
0,credit_card,0.1241,334.11,10.59663473,9.51,692,6690.041667,23534,45.8,4,0,0,0
0,credit_card,0.1347,210.32,11.47210347,7.13,707,5987.958333,12616,78.2,5,0,0,0
1,all_other,0.0751,311.1,10.30895266,8.6,752,2522.0,6268,22.0,0,0,0,0
1,debt_consolidation,0.1221,499.73,11.15619338,6.58,707,3690.0,16048,34.8,2,1,0,0
1,debt_consolidation,0.1347,644.53,11.71993963,4.64,762,5829.0,7888,7.5,1,0,0,0
1,debt_consolidation,0.16,189.85,10.81977828,10.61,662,3119.958333,1487,92.9,0,0,0,0
1,debt_consolidation,0.1189,165.82,10.81977828,2.5,772,3149.958333,5108,33.6,0,0,0,0
1,debt_consolidation,0.1096,147.24,11.05089001,6.17,697,8820.0,17558,62.3,1,0,1,0
1,home_improvement,0.0945,96.03,11.22524339,1.49,712,6220.0,8788,39.2,0,0,1,0
1,debt_consolidation,0.0963,320.95,11.53272809,2.47,742,3420.958333,11616,21.8,0,0,0,0
1,debt_consolidation,0.1531,382.97,10.81977828,22.9,662,2610.0,27297,80.0,0,0,0,0
1,major_purchase,0.0774,156.1,10.58405595,10.27,797,5490.0,2629,8.8,2,0,0,0
1,credit_card,0.1387,135.61,10.08580911,21.9,662,4200.041667,10944,82.3,1,0,0,0
1,debt_consolidation,0.1062,208.39,11.21559702,23.54,707,3840.041667,5732,79.6,3,0,0,0
1,debt_consolidation,0.0951,320.38,10.91508846,7.59,722,2340.041667,8382,20.4,1,0,0,0
1,all_other,0.08,200.56,10.81977828,11.4,792,3960.0,339,1.1,0,0,0,0
1,all_other,0.0737,55.89,10.28465997,7.25,772,7381.0,6469,14.9,1,0,0,0
1,debt_consolidation,0.1348,720.89,10.70211124,17.68,702,4860.041667,19484,46.5,0,0,0,0
0,debt_consolidation,0.1734,89.56,10.59663473,25.77,652,5609.958333,28446,64.1,10,3,0,0
1,debt_consolidation,0.1496,554.32,11.57119437,9.87,692,4500.041667,34896,87.5,2,0,0,0
1,debt_consolidation,0.1083,39.19,10.59663473,6.59,697,2310.041667,1262,42.1,0,0,0,0
1,debt_consolidation,0.162,211.54,11.08367983,14.91,662,4621.0,3234,98.0,3,0,0,0
1,debt_consolidation,0.1008,242.29,11.08214255,16.26,717,2820.0,16471,37.9,1,0,0,0
1,home_improvement,0.1025,129.54,11.19134184,22.23,712,4830.0,33317,44.6,0,0,0,0
1,all_other,0.1357,339.69,11.60823564,16.12,687,3330.0,1584,49.5,1,0,0,0
1,home_improvement,0.1099,818.38,12.10071213,0.07,797,6840.041667,0,0.0,0,0,0,0
1,debt_consolidation,0.0964,32.1,8.517193191,18.0,702,1200.041667,961,26.0,2,0,0,0
1,all_other,0.0807,313.67,12.06104687,0.72,787,8010.0,3054,5.6,3,0,0,0
1,debt_consolidation,0.1008,148.61,10.645424900000002,5.91,727,4680.0,7239,16.3,2,0,0,0
0,debt_consolidation,0.1565,349.85,10.18111929,29.41,692,3450.041667,10565,56.8,2,0,0,0
0,debt_consolidation,0.1443,165.92,10.37349118,28.76,727,3240.0,11285,46.6,0,0,0,0
1,credit_card,0.0774,202.93,11.36261407,16.39,752,5580.0,17524,33.5,0,0,0,0
1,home_improvement,0.1347,232.37,11.51292546,11.62,687,3120.0,10867,51.1,0,0,0,0
1,all_other,0.1292,201.94,10.37349118,4.76,662,1350.0,4378,71.2,0,0,0,0
1,credit_card,0.1367,204.11,10.70957048,22.78,692,8490.041667,19270,97.3,1,0,1,0
1,all_other,0.1284,50.43,11.02190247,17.65,687,2490.041667,13140,55.9,0,0,0,0
0,all_other,0.0901,38.17,10.49127422,3.27,707,4680.0,0,2.2,5,1,0,0
0,credit_card,0.1482,138.31,11.51292546,24.79,662,7621.0,41190,75.2,4,0,0,0
1,credit_card,0.08,313.37,11.32659589,8.79,777,6120.0,1226,6.8,3,0,0,0
1,major_purchase,0.1148,79.13,10.40411131,21.49,717,1472.0,3992,67.7,0,0,0,0
0,credit_card,0.1292,100.97,10.59663473,15.73,662,1904.0,7784,65.4,24,0,0,0
1,major_purchase,0.0894,38.13,10.08580911,22.9,727,2369.958333,6675,23.3,1,0,0,0
1,credit_card,0.1253,368.13,10.81977828,16.78,707,10200.0,4877,46.0,2,0,0,0
1,credit_card,0.1183,497.01,10.34817337,13.04,727,6359.958333,16566,43.0,0,0,0,0
0,all_other,0.1311,101.24,10.96819829,8.23,687,2790.041667,1514,13.8,5,0,0,0
1,small_business,0.1095,327.14,11.46163217,5.68,722,5460.0,37964,57.4,2,0,0,0
1,debt_consolidation,0.1565,279.89,10.26081229,6.17,722,2340.041667,4479,99.5,0,0,0,0
1,debt_consolidation,0.1322,283.93,10.49127422,2.3,687,2521.0,2047,27.7,1,1,0,0
1,debt_consolidation,0.1461,379.23,10.91508846,19.03,692,4720.958333,10112,53.5,1,0,1,0
1,debt_consolidation,0.1148,428.59,11.22524339,9.81,722,2879.958333,14132,67.6,3,0,0,0
1,debt_consolidation,0.0894,254.18,11.00209984,3.62,747,3060.041667,7610,34.0,0,0,0,0
1,home_improvement,0.1505,416.3,11.75194237,11.85,662,4410.0,28218,85.0,2,0,0,0
0,debt_consolidation,0.145,165.23,11.05089001,11.39,642,4019.958333,11823,54.2,2,0,0,0
1,debt_consolidation,0.1531,487.42,11.08214255,23.13,682,3750.041667,13641,97.4,0,0,1,0
1,all_other,0.1287,235.44,11.58058411,18.09,687,5160.0,89844,84.8,0,0,0,0
1,debt_consolidation,0.1166,82.64,10.41774727,23.75,702,5430.0,3877,23.8,2,0,1,0
1,small_business,0.1843,836.51,11.81303006,6.73,687,5819.958333,17606,37.9,3,1,0,0
1,all_other,0.1197,318.72,11.26446411,13.0,682,2999.958333,36920,88.6,0,0,0,0
1,all_other,0.0859,94.84,10.81985828,3.72,767,9989.958333,7074,28.3,0,0,0,0
1,debt_consolidation,0.1148,501.13,10.77895629,24.13,757,8043.0,6212,49.7,2,0,0,0
1,educational,0.1411,136.92,11.22524339,15.63,672,4469.958333,6855,53.6,0,0,0,0
1,home_improvement,0.0743,180.23,10.62861778,2.32,772,2610.041667,2650,6.6,0,0,0,0
1,credit_card,0.0963,320.95,10.77895629,13.8,742,5249.958333,9660,60.4,2,0,0,0
0,debt_consolidation,0.1183,662.68,11.72212424,19.22,737,8880.0,121874,54.1,1,0,0,0
0,debt_consolidation,0.1722,661.61,10.54534144,9.76,642,3690.0,8731,38.1,0,0,0,0
1,credit_card,0.1039,129.81,10.87804719,13.09,702,4441.0,1308,6.9,1,0,0,0
1,debt_consolidation,0.1183,149.11,9.46962297,9.17,702,4690.0,2832,36.8,2,0,1,0
1,all_other,0.0774,191.22,11.23056255,12.86,757,6029.958333,5583,12.5,1,0,0,0
1,all_other,0.1379,681.51,11.84220043,7.12,712,5100.0,7629,25.3,0,0,0,0
1,all_other,0.0894,317.72,11.0744205,10.33,742,3630.0,14880,58.0,2,0,0,0
1,small_business,0.1537,139.39,9.61580548,15.04,787,3869.958333,1573,3.5,1,0,0,0
1,all_other,0.0859,252.89,10.54534144,0.95,812,9780.0,255,0.6,1,0,0,0
1,debt_consolidation,0.1426,720.43,11.01862914,18.85,692,5459.958333,18020,34.9,0,0,0,0
0,debt_consolidation,0.1475,55.27,11.55214618,16.97,652,3929.958333,31140,52.6,1,1,0,0
1,debt_consolidation,0.1442,409.16,12.3588109,8.32,677,7560.041667,31458,91.2,0,0,0,0
0,all_other,0.1122,164.23,10.23995979,3.51,672,1139.0,0,56.2,4,1,0,0
1,all_other,0.1062,227.92,11.35369524,17.58,707,6180.0,2805,14.6,0,1,0,0
1,debt_consolidation,0.1114,426.45,10.98529272,18.63,742,5520.0,25195,24.2,0,0,0,0
1,small_business,0.1221,166.58,10.89673933,12.84,722,13020.0,5867,70.7,0,0,0,0
1,debt_consolidation,0.0838,403.36,11.08214255,7.26,757,5580.041667,4365,51.4,0,0,0,0
1,credit_card,0.1426,574.63,10.77895629,23.32,682,3360.0,21107,55.0,1,1,0,0
1,all_other,0.0774,273.17,11.91839057,0.9,782,12450.0,5016,17.9,0,0,0,0
1,debt_consolidation,0.1253,281.12,11.30220443,1.85,687,4320.0,6716,32.7,2,0,0,0
0,home_improvement,0.1209,665.15,12.57764999,10.06,712,8310.0,211463,0.0,4,0,0,0
1,debt_consolidation,0.0894,385.23,10.645424900000002,22.11,747,3360.0,19029,22.0,3,0,0,0
1,credit_card,0.1078,261.08,11.26446411,16.75,692,4290.041667,50908,37.1,0,2,0,0
1,debt_consolidation,0.1253,589.01,11.05564061,10.05,737,6029.958333,51054,58.8,1,0,0,0
1,debt_consolidation,0.1148,52.75,11.12726298,9.21,702,3149.958333,2822,40.3,0,0,0,0
1,debt_consolidation,0.0894,95.32,9.903487553,1.8,747,3252.0,2087,50.9,1,0,0,0
1,major_purchase,0.1496,166.3,10.91508846,0.0,677,7080.0,0,0.0,0,0,0,0
1,all_other,0.1253,200.8,11.19821472,2.91,692,2670.041667,2182,59.0,1,2,0,0
1,debt_consolidation,0.1533,87.08,10.46310334,4.22,672,1530.0,0,0.0,1,0,0,0
0,credit_card,0.1669999999999999,511.22,10.91508846,16.97,712,3196.041667,16553,22.4,9,0,0,0
1,debt_consolidation,0.1221,449.76,11.12726298,18.72,707,3180.958333,28714,53.1,0,0,0,0
1,debt_consolidation,0.0712,64.96,11.60823564,0.22,812,16213.0,50,0.3,0,0,0,0
1,all_other,0.1008,161.53,11.00209984,14.34,707,2970.0,9737,44.7,2,0,0,0
0,all_other,0.0996,386.99,10.71441777,2.48,707,2981.041667,1458,11.0,4,0,0,0
1,debt_consolidation,0.1474,248.67,9.852194258,15.47,697,1260.041667,7249,47.1,0,0,0,0
1,debt_consolidation,0.1148,576.95,13.36295384,1.55,742,2970.0,9132,36.5,3,1,0,0
1,debt_consolidation,0.1218,666.0,10.91501573,13.79,727,3899.958333,16947,66.2,1,0,0,0
1,educational,0.1426,686.12,11.69524702,20.09,692,8790.041667,57803,81.9,1,0,0,0
1,small_business,0.1836,504.13,11.33857208,23.04,662,6690.041667,24280,93.4,3,0,0,0
1,debt_consolidation,0.1028,485.99,10.81977828,11.88,702,7020.041667,13867,33.7,0,0,0,0
1,debt_consolidation,0.128,335.98,10.50232405,18.92,682,2219.0,9166,50.4,1,0,0,0
1,debt_consolidation,0.087,383.87,11.91839057,4.8,767,13349.95833,61921,39.1,0,0,0,0
1,debt_consolidation,0.1632,565.02,10.95080655,5.64,662,4770.0,19607,76.9,0,0,0,0
1,home_improvement,0.1253,100.4,10.57131693,10.55,717,1141.041667,2255,21.3,0,0,0,0
1,debt_consolidation,0.1218,532.8,11.15625052,23.82,717,4710.0,15458,62.8,0,0,0,0
1,credit_card,0.1218,532.8,11.69524702,21.58,722,7050.041667,85896,70.9,0,0,0,0
1,small_business,0.1461,551.61,11.81303006,20.74,747,4110.041667,81023,61.7,0,0,0,0
1,debt_consolidation,0.0932,319.47,11.09741002,13.73,752,4230.0,9956,27.1,0,0,0,0
1,all_other,0.1442,371.34,10.4341158,6.78,732,1170.0,932,15.5,0,0,0,0
1,small_business,0.16,815.66,11.22524339,0.56,752,5520.041667,2018,34.8,2,0,0,0
0,credit_card,0.1576,192.72,10.69194491,29.95,692,2790.0,26313,58.5,9,0,2,0
1,small_business,0.1158,396.17,12.52452638,8.2,717,7469.958333,71644,73.3,0,0,0,0
0,debt_consolidation,0.1347,407.08,11.46167427,17.36,702,3210.0,30250,35.9,4,1,0,0
1,major_purchase,0.1218,333.0,11.12726298,5.36,712,5280.0,35121,35.5,3,0,0,0
0,all_other,0.0894,444.81,11.22524339,20.18,747,7560.041667,205956,32.4,1,0,0,0
1,all_other,0.1136,789.87,11.74403719,24.7,727,9240.041667,47360,79.9,1,0,0,0
1,debt_consolidation,0.1221,399.78,11.01862914,17.7,762,4831.0,12416,21.9,3,0,0,0
1,credit_card,0.1704,713.49,12.10071213,10.9,677,4860.0,51497,90.3,2,0,1,0
1,credit_card,0.1221,199.89,9.952277717,11.77,712,15150.04167,8680,24.6,0,0,1,0
0,small_business,0.1046,97.46,10.86283777,4.34,682,3120.041667,8414,105.2,4,0,0,0
1,debt_consolidation,0.1253,669.33,10.91508846,2.71,767,3870.041667,0,0.0,1,0,0,0
1,debt_consolidation,0.0807,156.84,11.51292546,2.3,742,3148.958333,9698,19.4,0,0,0,0
1,home_improvement,0.1039,486.76,11.58988651,8.92,712,3059.041667,15553,20.0,1,0,0,0
0,debt_consolidation,0.1392,327.72,11.08214255,13.51,687,5130.041667,4433,33.3,4,0,1,0
1,home_improvement,0.1183,115.97,10.95080655,24.11,707,3030.0,2979,14.2,1,1,0,0
0,major_purchase,0.145,247.84,9.903487553,6.3,652,2070.041667,9978,83.8,1,2,0,0
1,debt_consolidation,0.1221,199.89,10.59663473,20.43,707,7050.0,12694,63.8,3,0,0,0
0,home_improvement,0.1665,266.1,10.81977828,20.93,642,5041.0,15831,56.3,3,0,0,0
1,debt_consolidation,0.1322,405.61,10.17495945,3.7,767,3750.041667,4809,43.3,0,0,0,0
1,major_purchase,0.1355,407.52,11.15625052,17.07,667,7565.041667,2549,57.9,0,0,0,0
1,debt_consolidation,0.1148,494.53,11.22524339,10.1,742,5520.0,73366,61.7,1,0,0,0
